generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1775023812-b7etNj0qvsfuTwMlIV8f,2026-04-01 06:10:12.591,0.000586,,,0,0,2044,466,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9276,405,library-app,libri
gen-1775023810-GgqFDAjoSm0dNnmWPjWx,2026-04-01 06:10:10.011,0.000979,,,,0,2181,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,50347,189,library-app,libri
gen-1775023809-3wpo2P43CmEakhdjLkt3,2026-04-01 06:10:09.221,0.000977,,,,0,2144,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,68471,164,library-app,libri
gen-1775023802-UniuALOfnyuKjYtIyvVj,2026-04-01 06:10:02.873,0.000612,,,0,0,2104,495,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7693,358,library-app,libri
gen-1775023798-iQurUt3iw80ImJG6Egdj,2026-04-01 06:09:58.857,0.000975,,,,0,2108,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,60080,168,library-app,libri
gen-1775023797-uV5eYNkhtbZcvaL3z6fI,2026-04-01 06:09:57.227,0.00063,,,0,0,2126,519,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9525,338,library-app,libri
gen-1775023796-1jjvMh1Lm5jMCCOSZFiH,2026-04-01 06:09:56.861,0.000606,,,0,0,2154,472,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8740,440,library-app,libri
gen-1775023787-3N9o4Vpl79e2PCfoMqlt,2026-04-01 06:09:47.921,0.00059,,,0,0,1936,500,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8022,321,library-app,libri
gen-1775023784-ug6FFOwIRRSF4PLzIYfE,2026-04-01 06:09:44.584,0.000982,,,,0,2247,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,66149,184,,libri
gen-1775023775-xMvjFNQPh8PLtTgUnleX,2026-04-01 06:09:35.213,0.000971,,,,0,2020,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,57425,173,,libri
gen-1775023775-gC5gHiX1ZoWx0jAsV0eB,2026-04-01 06:09:35.035,0.000974,,,,0,2072,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,63387,202,library-app,libri
gen-1775023772-WhdtdaT30z4J3kMJUDzm,2026-04-01 06:09:32.148,0.000627,,,0,0,2224,490,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9754,642,,libri
gen-1775023769-HRQHwrcxucAUv5oDKZmD,2026-04-01 06:09:29.339,0.000974,,,,0,2080,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,49197,225,,libri
gen-1775023768-Po4J0ScNWZJL4AwfWLMm,2026-04-01 06:09:28.890,0.000972,,,,0,2043,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,43600,200,library-app,libri
gen-1775023765-fmtf1ScwiUOxfnORlKuI,2026-04-01 06:09:25.043,0.000973,,,,0,2069,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,64949,1293,library-app,libri
gen-1775023764-H85O4Sb2SyRW7fj5fDi9,2026-04-01 06:09:24.510,0.000579,,,0,0,2074,448,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7849,426,,libri
gen-1775023763-8qHc08qNkv7CFFQEBvMy,2026-04-01 06:09:23.296,0.000613,,,0,0,2156,483,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8959,359,library-app,libri
gen-1775023752-92X4AjDYCj4OPmLMf723,2026-04-01 06:09:12.364,0.000978,,,,0,2155,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,76789,174,library-app,libri
gen-1775023750-Rfqx9Uqs6fykH4mnwgDb,2026-04-01 06:09:10.376,0.000605,,,0,0,2100,484,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,16288,881,,libri
gen-1775023748-cJflZt2uHSv480nvwhw4,2026-04-01 06:09:08.582,0.000596,,,,0,2041,1236,1088,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,15870,15780,library-app,libri
gen-1775023747-H7baix0KLKNKWNtqIbok,2026-04-01 06:09:07.750,0.000978,,,,0,2153,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,49056,170,library-app,libri
gen-1775023745-GWb1eOLsj06hILugQxwF,2026-04-01 06:09:05.767,0.000588,,,,0,2123,1207,1088,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,16706,16585,library-app,libri
gen-1775023743-X35fFTBp1fmZBZpY4QG1,2026-04-01 06:09:03.280,0.000976,,,,0,2125,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,53636,182,library-app,libri
gen-1775023740-HsoHwr2wGZJKhnJW2She,2026-04-01 06:09:00.583,0.000975,,,,0,2103,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,62269,173,library-app,libri
gen-1775023738-TOG3a5xqUhvJfI4BIWPX,2026-04-01 06:08:58.531,0.000583,,,0,0,1917,493,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10607,450,library-app,libri
gen-1775023736-8B97eBKIzJcIHwSCLpNI,2026-04-01 06:08:56.535,0.000585,,,0,0,2090,453,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9162,480,library-app,libri
gen-1775023735-q3ZY1mSMzqxicdPsj1fC,2026-04-01 06:08:55.891,0.00065,,,0,0,2271,517,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10560,521,,libri
gen-1775023733-lBy4i3lkjmfV5608bdVH,2026-04-01 06:08:53.642,0.000606,,,0,0,2062,496,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9426,407,library-app,libri
gen-1775023730-SuZDRucNSOpJ3h7mcQXx,2026-04-01 06:08:50.603,0.00062,,,0,0,2153,496,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10456,565,library-app,libri
gen-1775023729-O4cPo5AXVcEdynXI7tun,2026-04-01 06:08:49.532,0.000555,,,0,0,2093,403,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8586,404,library-app,libri
gen-1775023728-S3gdPyrBVoM682oZLHFa,2026-04-01 06:08:48.920,0.000967,,,,0,1935,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,58925,184,library-app,libri
gen-1775023727-QSsMCvis5kdV44nTzss3,2026-04-01 06:08:47.780,0.000981,,,,0,2223,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,44294,182,,libri
gen-1775023723-byxs9EK71UZideRajp5O,2026-04-01 06:08:43.620,0.000626,,,0,0,2103,519,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10987,408,library-app,libri
gen-1775023714-NZZmtmiL3d9Gd4oSkb4r,2026-04-01 06:08:34.737,0.000653,,,0,0,2167,548,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9991,424,library-app,libri
gen-1775023713-PjmWZdPkGqBK6CrwrrSQ,2026-04-01 06:08:33.784,0.000618,,,0,0,2233,472,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10864,639,,libri
gen-1775023713-mRQWVcgz8CHo3qa8jduT,2026-04-01 06:08:33.291,0.000974,,,,0,2073,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,51145,157,,libri
gen-1775023712-tMoA6jzO026mu9c2nrdr,2026-04-01 06:08:32.020,0.000975,,,,0,2099,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,38290,256,,libri
gen-1775023711-iGL8JI1DfyJDXp3k2NPD,2026-04-01 06:08:31.544,0.000603,,,0,0,2263,440,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7642,343,,libri
gen-1775023702-b389RJlyBZ2lQHjSEKr8,2026-04-01 06:08:22.948,0.000978,,,,0,2155,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,60260,125,library-app,libri
gen-1775023701-LnEqvBj2AyGXQxTg4ryj,2026-04-01 06:08:21.966,0.000631,,,0,0,2129,521,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8581,429,,libri
gen-1775023698-R0TzJDd1uPObFTXCCLl0,2026-04-01 06:08:18.063,0.000622,,,0,0,2153,500,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9548,372,,libri
gen-1775023697-6U7ktNlO99hLmq5qWnJa,2026-04-01 06:08:17.659,0.000665,,,0,0,2346,522,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10391,968,,libri
gen-1775023697-qrksZaVSCHQNTFoepyRk,2026-04-01 06:08:17.490,0.000983,,,,0,2270,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,38330,210,,libri
gen-1775023686-z8HrwoO12ber0HPBaFly,2026-04-01 06:08:06.738,0.00065,,,0,0,2290,511,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8101,438,,libri
gen-1775023676-wNQ7xfsmxnB16waIdSdU,2026-04-01 06:07:56.245,0.000975,,,,0,2102,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,47300,173,library-app,libri
gen-1775023675-KYbYCF8NfnYc2fC4GoNu,2026-04-01 06:07:55.337,0.000974,,,,0,2089,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,61133,854,library-app,libri
gen-1775023674-pI6F5Sf2N959IsU3wyYE,2026-04-01 06:07:54.977,0.000978,,,,0,2152,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,55558,180,library-app,libri
gen-1775023673-mSWQHQX8JjUYVoKPT7uM,2026-04-01 06:07:53.746,0.000973,,,,0,2061,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,59842,175,library-app,libri
gen-1775023673-VAMFATedZsqECYlNI1Fj,2026-04-01 06:07:53.329,0.00093,,,,0,2222,2049,1920,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,25049,24924,library-app,libri
gen-1775023671-3gAjGzTd4taTxykptK4u,2026-04-01 06:07:51.643,0.000966,,,,0,1916,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,66836,241,library-app,libri
gen-1775023671-VGGBBKSPKTWGmouYVoqN,2026-04-01 06:07:51.547,0.000338,,,,0,939,728,640,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,12248,12196,library-app,libri
gen-1775023671-pnNfFJTyNuicLQrVdELh,2026-04-01 06:07:51.489,0.000978,,,,0,2166,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,43178,182,library-app,libri
gen-1775023671-FROIVKOoittd0wvCGLVO,2026-04-01 06:07:51.293,0.00051,,,,0,852,1170,1088,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,17689,17639,library-app,libri
gen-1775023670-EsoC3OTzFQLPDZHpI9FM,2026-04-01 06:07:50.832,0.000975,,,,0,2092,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,58611,169,library-app,libri
gen-1775023657-0isJIouh54HxoZOX8UEC,2026-04-01 06:07:37.306,0.000623,,,0,0,2343,453,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8811,363,library-app,libri
gen-1775023650-PKtU2meznDSB3xziPy97,2026-04-01 06:07:30.445,0.000982,,,,0,2232,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,63284,185,,libri
gen-1775023650-lcafP7bjIFvaU3hDPZwk,2026-04-01 06:07:30.354,0.000983,,,,0,2262,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,61146,169,,libri
gen-1775023650-Tt2YlbHpq5WPgdFGncx0,2026-04-01 06:07:30.282,0.000978,,,,0,2152,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,47706,171,,libri
gen-1775023649-IrIUsj6TQe8TAx8H7HAt,2026-04-01 06:07:29.588,0.000842,,,,0,2437,1802,1664,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,17356,17211,,libri
gen-1775023648-JlO2TJjatgwSVKMIEnDa,2026-04-01 06:07:28.922,0.000987,,,,0,2345,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,48667,195,,libri
gen-1775023648-vFl65AaOHGIVrvF62NCc,2026-04-01 06:07:28.464,0.000984,,,,0,2289,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,38192,158,,libri
gen-1775023647-YOLTobNrCXRCCuPJQWwJ,2026-04-01 06:07:27.613,0.000976,,,,0,2128,2176,2176,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,54106,156,,libri
gen-1775023639-dClgUykBA2pPxm37haay,2026-04-01 06:07:19.806,0.000531,,,0,0,1507,509,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9281,535,library-app,libri
gen-1775023634-0zs0BW9UeSFGoVm56eOz,2026-04-01 06:07:14.168,0.000457,,,,0,972,1021,960,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,16902,16864,library-app,libri
gen-1775023633-nReGXhR5wJjgRpjjyJmF,2026-04-01 06:07:13.887,0.000412,,,,0,663,948,896,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,12028,11893,,libri
gen-1775023633-yOtYBLpyr2Mtj49TSVmS,2026-04-01 06:07:13.426,0.000328,,,,0,529,755,704,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,10771,10710,,libri
gen-1775023631-6tgS9LxsRLskAZdWJLi6,2026-04-01 06:07:11.772,0.000367,,,,0,652,838,768,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,14555,14535,,libri
gen-1775023626-62bGQGrUCwjmozyjrUrA,2026-04-01 06:07:06.668,0.000225,,,,0,498,502,448,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,5817,5748,,libri
gen-1775023625-VP4I0i9kUbVqlGgpQ9iW,2026-04-01 06:07:05.227,0.000305,,,,0,599,689,640,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,7685,7606,,libri
gen-1775023623-uUsXVCtkW5ymm55qukcK,2026-04-01 06:07:03.687,0.000204,,,,0,678,426,384,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,7163,7103,,libri
gen-1775023620-Q3amEcdeeeOZmMC42StX,2026-04-01 06:07:00.473,0.000225,,,,0,498,502,448,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,8596,8547,library-app,libri
gen-1775023619-U1VdziBCu2XvWrwMsBEs,2026-04-01 06:06:59.898,0.000197,,,,0,556,425,384,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,4137,4019,,libri
gen-1775023619-t8tZkCmfc0K2qz2zlaR4,2026-04-01 06:06:59.897,0.000183,,,,0,487,398,320,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,4318,4296,,libri
gen-1775023614-MdbmDZT4SOQlTZw8MjZP,2026-04-01 06:06:54.813,0.000121,,,0,0,695,29,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,902,378,library-app,libri
gen-1775023599-VyDWYiACpb7V8NjxpMia,2026-04-01 06:06:39.377,0.001141,,,,0,2342,2560,2560,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,57834,182,library-app,libri
gen-1775023567-3w7Ox63YLFWB9bbbRHXn,2026-04-01 06:06:07.998,0.001099,,,,0,1506,2560,2560,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,71747,210,library-app,libri
gen-1775023564-mHMOTfa3NdTnH54nVjk1,2026-04-01 06:06:04.673,0.001058,,,,0,694,2560,2560,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,50066,182,library-app,libri
gen-1775023562-8lucXBy54qvmJXqwMWnM,2026-04-01 06:06:02.456,0.000516,,,,0,663,1209,1152,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,20658,20590,library-app,libri
gen-1775023549-V5YjOc87c7v8kvll7iRk,2026-04-01 06:05:49.473,0.000316,,,,0,529,726,640,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,13654,13581,library-app,libri
gen-1775023536-VAafFumIJbB2gr4VW6JL,2026-04-01 06:05:36.957,0.001005,,,0,0,1691,1253,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,23241,607,library-app,libri
gen-1775023529-uKjaTOYUe9rcijRztpAl,2026-04-01 06:05:29.987,0.000443,,,,0,646,1029,960,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,19579,19511,library-app,libri
gen-1775023527-C9GuWHbYClNCSix0sYKf,2026-04-01 06:05:27.737,0.000456,,,,0,652,1059,1024,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,16700,16497,library-app,libri
gen-1775023512-6HrojS7dxv2PIyQpmoOU,2026-04-01 06:05:12.624,0.000392,,,,0,1073,846,768,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,12782,12740,library-app,libri
gen-1775023509-0NeMYf5QC4fIKWPTeEVb,2026-04-01 06:05:09.067,0.000301,,,0,0,850,290,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7164,1327,library-app,libri
gen-1775023500-O5Rquhs0IDIfp5nEGhUa,2026-04-01 06:05:00.675,0.000459,,,0,0,1615,362,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6999,446,library-app,libri
gen-1775023437-QP37N85JnvvGrjTFT8wu,2026-04-01 06:03:57.130,0.001108,,,,0,1690,2560,2560,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,99772,162,library-app,libri
gen-1775023423-rRDc4r4EcfpRf9SvyWwj,2026-04-01 06:03:43.239,0.001066,,,,0,849,2560,2560,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,85800,207,library-app,libri
gen-1775023420-xj541lQIVBYnuPTy9T4j,2026-04-01 06:03:40.258,0.000365,,,,0,599,840,768,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,11119,11045,library-app,libri
gen-1775023410-rSGxfApnbBloObFug1ud,2026-04-01 06:03:30.317,0.000235,,,,0,487,529,448,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,4970,4903,library-app,libri
gen-1775023408-sxAq2RcB6ArcsfaOw8dU,2026-04-01 06:03:28.619,0.000242,,,,0,556,536,448,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,completed,stop,8968,8898,library-app,libri
gen-1775023406-KRvoaSqYGcHZrX4VS9d1,2026-04-01 06:03:26.763,0.001104,,,,0,1614,2560,2560,0,openai/gpt-5-nano-2025-08-07,OpenAI,standard,false,true,,max_output_tokens,length,93777,190,library-app,libri
gen-1774969179-ESmxOAiHmgrArB1uEo6G,2026-03-31 14:59:39.011,0.003005,,,0,0,2515,498,263,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,17938,1301,BuildOS Next Steps Generator,buildos
gen-1774969138-0r5pZgTEqcs43yD2NqUV,2026-03-31 14:58:58.692,0.004187,,,0,0,1603,1226,1052,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,39616,1523,BuildOS Next Steps Generator,buildos
gen-1774969135-NB9tGvXckwnEf1QGcm7c,2026-03-31 14:58:55.952,0.000225,,,,0,1510,186,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,804,280,BuildOS Next Steps Generator,buildos
gen-1774969130-sIpKoPR41YI3uvg8tuXl,2026-03-31 14:58:50.150,0.00016,,,,0,840,191,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,5621,4569,BuildOS Next Steps Generator,buildos
gen-1774969127-6xJqMfjBhytyy23UOJwK,2026-03-31 14:58:47.086,0.005706,,,0,0,852,210,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,2877,570,BuildOS Next Steps Generator,buildos
gen-1774969126-kwHFDT1HTavI91Dbg2nH,2026-03-31 14:58:46.245,0.000133,,,,0,894,110,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,784,412,BuildOS Next Steps Generator,buildos
gen-1774969122-KhnipOhUPnEEepnUF4gv,2026-03-31 14:58:42.979,0.005787,,,0,0,1004,185,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,2904,539,BuildOS Next Steps Generator,buildos
gen-1774969122-cpOaMbZhE0nXXRuPqmvI,2026-03-31 14:58:42.454,0.000106,,,,0,1041,6,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,489,463,BuildOS Next Steps Generator,buildos
gen-1774969120-ej0CHt1DTqP6tREjGmj0,2026-03-31 14:58:40.630,0.000146,,,,0,837,156,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,1672,746,BuildOS Next Steps Generator,buildos
gen-1774969116-LaSvvqozzCb0mHlyla4f,2026-03-31 14:58:36.979,0.00441,,,0,0,685,157,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,end_turn,stop,3376,541,BuildOS Next Steps Generator,buildos
gen-1774969116-xWv2KgXGL7pjG5V4FzK7,2026-03-31 14:58:36.382,0.000076,,,,0,664,24,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,539,479,BuildOS Next Steps Generator,buildos
gen-1774969115-zrD29ZMx6GKnQWOcNgFd,2026-03-31 14:58:35.388,0.000176,,,,0,954,202,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,810,250,BuildOS Next Steps Generator,buildos
gen-1774969114-7I04XKPR0FtgP6QhNe9q,2026-03-31 14:58:34.321,0.000114,,,,0,653,122,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,891,339,BuildOS Next Steps Generator,buildos
gen-1774969113-7YhxLj018MPUhq612OeV,2026-03-31 14:58:33.376,0.000113,,,,0,687,111,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,794,763,BuildOS Next Steps Generator,buildos
gen-1774969112-teP6DbPJez85fr7iiepw,2026-03-31 14:58:32.410,0.00011,,,,0,665,110,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,824,393,BuildOS Next Steps Generator,buildos
gen-1774969111-cz0ndLyy8onh4b9gGenz,2026-03-31 14:58:31.475,0.000092,,,,0,561,91,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,800,347,BuildOS Next Steps Generator,buildos
gen-1774969110-6cX1QzF5sI1BRrKontIn,2026-03-31 14:58:30.091,0.00012,,,,0,652,138,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,1238,378,BuildOS Next Steps Generator,buildos
gen-1774969109-LUWMZ9fJzNfJCTe3HPSA,2026-03-31 14:58:29.188,0.000156,,,,0,743,205,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,750,272,BuildOS Next Steps Generator,buildos
gen-1774969108-EjoFeRBfX2LQ3qIiPAIn,2026-03-31 14:58:28.349,0.000089,,,,0,554,86,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,663,276,BuildOS Next Steps Generator,buildos
gen-1774969107-SL7D58cGWYOQ9wGUOwMl,2026-03-31 14:58:27.387,0.000123,,,,0,615,154,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,810,352,BuildOS Next Steps Generator,buildos
gen-1774969105-rHQpQp7217DxX1HwXG4v,2026-03-31 14:58:25.923,0.00025,,,,0,1265,310,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,1302,354,BuildOS Next Steps Generator,buildos
gen-1774969105-zWWDBoSJ2JyGcCd24MN7,2026-03-31 14:58:25.214,0.000086,,,,0,547,80,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,547,343,BuildOS Next Steps Generator,buildos
gen-1774969104-q8TwFOl6W25gDgeTXAJb,2026-03-31 14:58:24.101,0.000142,,,,0,785,161,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,944,250,BuildOS Next Steps Generator,buildos
gen-1774969103-nKhojsLBNR4kppCgAJpr,2026-03-31 14:58:23.457,0.000096,,,,0,561,100,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,490,240,BuildOS Next Steps Generator,buildos
gen-1774969102-oBFgC3wOCbtAc3ZUF9W8,2026-03-31 14:58:22.646,0.000117,,,,0,735,110,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,643,251,BuildOS Next Steps Generator,buildos
gen-1774969101-nwKh9K0aX2AWtXHRskwa,2026-03-31 14:58:21.770,0.000143,,,,0,769,167,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,722,329,BuildOS Next Steps Generator,buildos
gen-1774969100-IyWaejVkTXvSSUAgyxpC,2026-03-31 14:58:20.982,0.000113,,,,0,670,116,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,591,250,BuildOS Next Steps Generator,buildos
gen-1774969099-obC7pP2DpsTNmbS6yDfi,2026-03-31 14:58:19.525,0.000133,,,,0,712,155,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,1284,330,BuildOS Next Steps Generator,buildos
